Experiment,Cage,Microbiome,Diet,Date,Week,Start Weight,End Weight,,Gender,Notes,,
1,2,Lab,Chow,10/30/18,,131.1,,131.1,Male,,,
1,3,Lab,Chow,10/30/18,,136.82,,136.82,Male,,,
1,4,Lab,Chow,10/30/18,,132.69,,132.69,Male,,,
1,5,Lab,Chow,10/30/18,,130.9,,130.9,Male,,,
1,6,Lab,Chow,10/30/18,,135.02,,135.02,Male,,,
1,7,Lab,Chow,10/30/18,,140.06,,140.06,Male,,,
1,1,Wildling,Fat,11/1/18,,146.23,,48.74333333,Female,,,
1,2,Wildling,Fat,11/1/18,,165.33,,55.11,Female,,,
1,3,Wildling,Fat,11/1/18,,169.94,,42.485,Female,,,
1,4,Wildling,Fat,11/1/18,,169.54,,42.385,Female,,,
1,1,Wildling,Chow,11/1/18,,179.14,,35.828,Female,,,
2,1,Wildling,Fat,11/1/18,,175.73,,43.9325,Female,,,
2,3,Wildling,Fat,11/1/18,,188.52,,37.704,Female,,,
2,4,Wildling,Fat,11/1/18,,173.22,,34.644,Female,,,
2,1,Wildling,Chow,11/1/18,,181.85,,36.37,Female,,,
3,1,Wildling,Fat,11/1/18,,180.76,,45.19,Female,,,
3,3,Wildling,Fat,11/1/18,,168.81,,33.762,Female,,,
3,4,Wildling,Fat,11/1/18,,189.24,,37.848,Female,,,
3,1,Wildling,Chow,11/1/18,,179.85,,35.97,Female,,,
1,1,Wild,Fat,11/1/18,,94.74,,94.74,Male,,,
1,2,Wild,Fat,11/1/18,,92.68,,92.68,Male,,,
1,3,Wild,Fat,11/1/18,,94.03,,94.03,Male,,,
1,4,Wild,Fat,11/1/18,,89.9,,89.9,Male,,,
1,5,Wild,Fat,11/1/18,,92.07,,92.07,Male,,,
1,6,Wild,Fat,11/1/18,,89.25,,89.25,Male,,,
1,7,Wild,Fat,11/1/18,,90.41,,90.41,Male,,,
1,1,Wild,Chow,11/1/18,,85.02,,85.02,Male,,,
1,2,Wild,Chow,11/1/18,,89.72,,89.72,Male,,,
1,3,Wild,Chow,11/1/18,,84.12,,84.12,Male,,,
1,4,Wild,Chow,11/1/18,,83.38,,83.38,Male,,,
1,5,Wild,Chow,11/1/18,,89.89,,89.89,Male,,,
1,6,Wild,Chow,11/1/18,,89.88,,89.88,Male,,,
1,7,Wild,Chow,11/1/18,,84.76,,84.76,Male,,,
